,Unnamed: 0,Rank,NOC,Gold,Silver,Bronze,Total,Year,Country Code,Is_Host,Ex-Host,Host Continent,Team Size,Participated Events,Total Events,Total Male Participants,Total Female Participants
229,406,24.0,Bahamas,1.0,0.0,0.0,1.0,1964,BAH,0,0,0,12.0,6,163.0,11.0,0.0
230,1728,0.0,Bahamas,0.0,0.0,0.0,0.0,1968,BAH,0,0,0,22.0,12,172.0,16.0,0.0
231,1820,0.0,Bahamas,0.0,0.0,0.0,0.0,1972,BAH,0,0,0,25.0,13,195.0,19.0,1.0
232,1881,0.0,Bahamas,0.0,0.0,0.0,0.0,1976,BAH,0,0,1,19.0,13,198.0,10.0,1.0
233,2023,0.0,Bahamas,0.0,0.0,0.0,0.0,1984,BAH,0,0,1,31.0,23,221.0,17.0,5.0
234,2126,0.0,Bahamas,0.0,0.0,0.0,0.0,1988,BAH,0,0,0,18.0,15,237.0,12.0,4.0
235,746,54.0,Bahamas,0.0,0.0,1.0,1.0,1992,BAH,0,0,0,18.0,13,257.0,12.0,2.0
236,817,61.0,Bahamas,0.0,1.0,0.0,1.0,1996,BAH,0,0,1,36.0,17,271.0,19.0,7.0
237,869,34.0,Bahamas,2.0,0.0,1.0,3.0,2000,BAH,0,0,0,39.0,18,300.0,16.0,9.0
238,966,52.0,Bahamas,1.0,0.0,1.0,2.0,2004,BAH,0,0,0,28.0,18,301.0,13.0,9.0
239,1057,68.0,Bahamas,0.0,1.0,1.0,2.0,2008,BAH,0,0,0,33.0,22,302.0,16.0,9.0
240,1126,50.0,Bahamas,1.0,0.0,0.0,1.0,2012,BAH,0,0,0,29.0,16,302.0,12.0,9.0
241,1212,51.0,Bahamas,1.0,0.0,1.0,2.0,2016,BAH,0,0,0,38.0,20,306.0,17.0,12.0
242,1289,42.0,Bahamas,2.0,0.0,0.0,2.0,2020,BAH,0,0,0,22.0,12,339.0,6.0,10.0
243,3174,0.0,Bahamas,0.0,0.0,0.0,0.0,2024,BAH,0,0,0,21.0,13,329.0,11.0,8.0
244,3380,,Bahamas,,,,,2028,BAH,0,0,1,21.0,12,334.0,8.0,9.0
245,2026,0.0,BAN,0.0,0.0,0.0,0.0,1984,BAN,0,0,0,2.0,2,221.0,1.0,0.0
246,2073,0.0,BAN,0.0,0.0,0.0,0.0,1988,BAN,0,0,0,11.0,8,237.0,6.0,0.0
247,2179,0.0,BAN,0.0,0.0,0.0,0.0,1992,BAN,0,0,1,9.0,6,257.0,5.0,1.0
248,2284,0.0,BAN,0.0,0.0,0.0,0.0,1996,BAN,0,0,0,4.0,4,271.0,3.0,1.0
249,2391,0.0,BAN,0.0,0.0,0.0,0.0,2000,BAN,0,0,0,6.0,6,300.0,2.0,3.0
250,2511,0.0,BAN,0.0,0.0,0.0,0.0,2004,BAN,0,0,0,4.0,4,301.0,3.0,1.0
251,2624,0.0,BAN,0.0,0.0,0.0,0.0,2008,BAN,0,0,0,5.0,5,302.0,3.0,2.0
252,2804,0.0,BAN,0.0,0.0,0.0,0.0,2012,BAN,0,0,1,7.0,7,302.0,4.0,1.0
253,2874,0.0,BAN,0.0,0.0,0.0,0.0,2016,BAN,0,0,0,7.0,7,306.0,4.0,3.0
254,2994,0.0,BAN,0.0,0.0,0.0,0.0,2020,BAN,0,0,0,8.0,7,339.0,4.0,2.0
255,3118,0.0,BAN,0.0,0.0,0.0,0.0,2024,BAN,0,0,0,5.0,5,329.0,4.0,1.0
256,3324,,BAN,,,,,2028,BAN,0,0,0,6.0,6,334.0,4.0,1.0
257,1753,0.0,Barbados,0.0,0.0,0.0,0.0,1968,BAR,0,0,0,13.0,10,172.0,9.0,0.0
258,1822,0.0,Barbados,0.0,0.0,0.0,0.0,1972,BAR,0,0,0,20.0,13,195.0,8.0,5.0
259,1888,0.0,Barbados,0.0,0.0,0.0,0.0,1976,BAR,0,0,1,17.0,11,198.0,9.0,2.0
260,1996,0.0,Barbados,0.0,0.0,0.0,0.0,1984,BAR,0,0,1,25.0,16,221.0,13.0,3.0
261,2092,0.0,Barbados,0.0,0.0,0.0,0.0,1988,BAR,0,0,0,26.0,20,237.0,16.0,1.0
262,2173,0.0,Barbados,0.0,0.0,0.0,0.0,1992,BAR,0,0,0,22.0,17,257.0,16.0,1.0
263,2343,0.0,Barbados,0.0,0.0,0.0,0.0,1996,BAR,0,0,1,22.0,21,271.0,11.0,2.0
264,906,71.0,Barbados,0.0,0.0,1.0,1.0,2000,BAR,0,0,0,28.0,21,300.0,12.0,6.0
265,2523,0.0,Barbados,0.0,0.0,0.0,0.0,2004,BAR,0,0,0,15.0,15,301.0,9.0,1.0
266,2649,0.0,Barbados,0.0,0.0,0.0,0.0,2008,BAR,0,0,0,10.0,10,302.0,7.0,1.0
267,2766,0.0,Barbados,0.0,0.0,0.0,0.0,2012,BAR,0,0,0,8.0,6,302.0,6.0,0.0
268,2918,0.0,Barbados,0.0,0.0,0.0,0.0,2016,BAR,0,0,0,13.0,11,306.0,7.0,4.0
269,3033,0.0,Barbados,0.0,0.0,0.0,0.0,2020,BAR,0,0,0,9.0,9,339.0,4.0,4.0
270,3133,0.0,Barbados,0.0,0.0,0.0,0.0,2024,BAR,0,0,0,4.0,4,329.0,2.0,2.0
271,3339,,Barbados,,,,,2028,BAR,0,0,1,6.0,6,334.0,3.0,3.0
272,804,49.0,Burundi,1.0,0.0,0.0,1.0,1996,BDI,0,0,0,7.0,6,271.0,6.0,1.0
273,2469,0.0,Burundi,0.0,0.0,0.0,0.0,2000,BDI,0,0,0,6.0,5,300.0,5.0,1.0
274,2597,0.0,Burundi,0.0,0.0,0.0,0.0,2004,BDI,0,0,0,7.0,5,301.0,5.0,2.0
275,2731,0.0,Burundi,0.0,0.0,0.0,0.0,2008,BDI,0,0,0,3.0,3,302.0,1.0,2.0
276,2796,0.0,Burundi,0.0,0.0,0.0,0.0,2012,BDI,0,0,1,6.0,6,302.0,2.0,4.0
277,1230,69.0,Burundi,0.0,1.0,0.0,1.0,2016,BDI,0,0,0,10.0,9,306.0,5.0,4.0
278,3068,0.0,Burundi,0.0,0.0,0.0,0.0,2020,BDI,0,0,0,7.0,7,339.0,3.0,3.0
279,3163,0.0,Burundi,0.0,0.0,0.0,0.0,2024,BDI,0,0,0,8.0,7,329.0,4.0,3.0
280,3369,,Burundi,,,,,2028,BDI,0,0,0,7.0,7,334.0,3.0,3.0
281,13,5.0,Belgium,6.0,7.0,4.0,17.0,1900,BEL,0,0,1,100.0,31,97.0,64.0,0.0
282,51,10.0,Belgium,1.0,5.0,2.0,8.0,1908,BEL,0,0,0,99.0,33,110.0,70.0,0.0
283,73,13.0,Belgium,2.0,1.0,3.0,6.0,1912,BEL,0,0,1,72.0,23,102.0,36.0,1.0
284,83,5.0,Belgium,14.0,11.0,11.0,36.0,1920,BEL,1,1,1,518.0,121,156.0,331.0,10.0
285,110,10.0,Belgium,3.0,7.0,3.0,13.0,1924,BEL,0,1,1,234.0,82,126.0,166.0,6.0
286,156,29.0,Belgium,0.0,1.0,2.0,3.0,1928,BEL,0,1,1,260.0,90,109.0,176.0,12.0
287,186,26.0,Belgium,0.0,0.0,1.0,1.0,1932,BEL,0,1,0,69.0,10,117.0,29.0,7.0
288,216,28.0,Belgium,0.0,0.0,3.0,3.0,1936,BEL,0,1,1,205.0,72,129.0,145.0,5.0
289,235,15.0,Belgium,2.0,2.0,3.0,7.0,1948,BEL,0,1,0,182.0,77,136.0,132.0,20.0
290,271,14.0,Belgium,2.0,2.0,0.0,4.0,1952,BEL,0,1,1,184.0,74,149.0,129.0,5.0
291,328,28.0,Belgium,0.0,2.0,0.0,2.0,1956,BEL,0,1,0,82.0,39,151.0,53.0,4.0
292,364,26.0,Belgium,0.0,2.0,2.0,4.0,1960,BEL,0,1,1,150.0,64,150.0,92.0,8.0
293,402,20.0,Belgium,2.0,0.0,1.0,3.0,1964,BEL,0,1,0,74.0,36,163.0,60.0,1.0
294,459,36.0,Belgium,0.0,1.0,1.0,2.0,1968,BEL,0,1,0,106.0,55,172.0,77.0,5.0
295,496,29.0,Belgium,0.0,2.0,0.0,2.0,1972,BEL,0,1,1,106.0,51,195.0,82.0,6.0
296,543,28.0,Belgium,0.0,3.0,3.0,6.0,1976,BEL,0,1,0,149.0,80,198.0,75.0,26.0
297,579,23.0,Belgium,1.0,0.0,0.0,1.0,1980,BEL,0,1,1,84.0,51,203.0,43.0,16.0
298,613,21.0,Belgium,1.0,1.0,2.0,4.0,1984,BEL,0,1,0,86.0,48,221.0,47.0,16.0
299,683,44.0,Belgium,0.0,0.0,2.0,2.0,1988,BEL,0,1,0,85.0,65,237.0,35.0,24.0
300,735,44.0,Belgium,0.0,1.0,2.0,3.0,1992,BEL,0,1,0,103.0,70,257.0,43.0,25.0
301,786,31.0,Belgium,2.0,2.0,2.0,6.0,1996,BEL,0,1,0,81.0,55,271.0,41.0,20.0
302,889,55.0,Belgium,0.0,2.0,3.0,5.0,2000,BEL,0,1,0,94.0,64,300.0,36.0,32.0
303,965,51.0,Belgium,1.0,0.0,2.0,3.0,2004,BEL,0,1,1,70.0,41,301.0,31.0,19.0
304,1025,37.0,Belgium,2.0,0.0,0.0,2.0,2008,BEL,0,1,0,112.0,55,302.0,77.0,17.0
305,1139,64.0,Belgium,0.0,1.0,2.0,3.0,2012,BEL,0,1,0,142.0,71,302.0,69.0,42.0
306,1196,35.0,Belgium,2.0,2.0,2.0,6.0,2016,BEL,0,1,0,138.0,74,306.0,70.0,34.0
307,1276,29.0,Belgium,3.0,1.0,3.0,7.0,2020,BEL,0,1,0,185.0,77,339.0,72.0,58.0
308,1365,25.0,Belgium,3.0,1.0,6.0,10.0,2024,BEL,0,1,1,240.0,93,329.0,89.0,88.0
309,3226,,Belgium,,,,,2028,BEL,0,1,0,212.0,85,334.0,80.0,73.0
310,1791,0.0,Benin,0.0,0.0,0.0,0.0,1972,BEN,0,0,0,3.0,3,195.0,3.0,0.0
311,1909,0.0,Benin,0.0,0.0,0.0,0.0,1980,BEN,0,0,0,17.0,17,203.0,15.0,1.0
312,1953,0.0,Benin,0.0,0.0,0.0,0.0,1984,BEN,0,0,0,3.0,3,221.0,3.0,0.0
313,2074,0.0,Benin,0.0,0.0,0.0,0.0,1988,BEN,0,0,0,10.0,7,237.0,6.0,1.0
314,2158,0.0,Benin,0.0,0.0,0.0,0.0,1992,BEN,0,0,0,7.0,6,257.0,4.0,2.0
315,2272,0.0,Benin,0.0,0.0,0.0,0.0,1996,BEN,0,0,0,7.0,4,271.0,4.0,1.0
316,2457,0.0,Benin,0.0,0.0,0.0,0.0,2000,BEN,0,0,0,4.0,4,300.0,3.0,1.0
317,2518,0.0,Benin,0.0,0.0,0.0,0.0,2004,BEN,0,0,0,4.0,4,301.0,2.0,2.0
318,2698,0.0,Benin,0.0,0.0,0.0,0.0,2008,BEN,0,0,0,5.0,5,302.0,3.0,2.0
319,2751,0.0,Benin,0.0,0.0,0.0,0.0,2012,BEN,0,0,0,5.0,5,302.0,4.0,1.0
320,2894,0.0,Benin,0.0,0.0,0.0,0.0,2016,BEN,0,0,0,6.0,6,306.0,4.0,2.0
321,2995,0.0,Benin,0.0,0.0,0.0,0.0,2020,BEN,0,0,0,7.0,7,339.0,4.0,3.0
322,3146,0.0,Benin,0.0,0.0,0.0,0.0,2024,BEN,0,0,0,5.0,5,329.0,3.0,2.0
323,3352,,Benin,,,,,2028,BEN,0,0,0,6.0,6,334.0,3.0,2.0
324,1528,0.0,Bermuda,0.0,0.0,0.0,0.0,1936,BER,0,0,0,9.0,4,129.0,5.0,0.0
325,1547,0.0,Bermuda,0.0,0.0,0.0,0.0,1948,BER,0,0,0,28.0,13,136.0,10.0,2.0
326,1569,0.0,Bermuda,0.0,0.0,0.0,0.0,1952,BER,0,0,0,12.0,6,149.0,4.0,2.0
327,1611,0.0,Bermuda,0.0,0.0,0.0,0.0,1956,BER,0,0,0,3.0,1,151.0,3.0,0.0
328,1652,0.0,Bermuda,0.0,0.0,0.0,0.0,1960,BER,0,0,0,9.0,4,150.0,9.0,0.0
329,1694,0.0,Bermuda,0.0,0.0,0.0,0.0,1964,BER,0,0,0,4.0,2,163.0,4.0,0.0
330,1749,0.0,Bermuda,0.0,0.0,0.0,0.0,1968,BER,0,0,0,6.0,4,172.0,6.0,0.0
331,1802,0.0,Bermuda,0.0,0.0,0.0,0.0,1972,BER,0,0,0,9.0,4,195.0,9.0,0.0
332,553,37.0,Bermuda,0.0,0.0,1.0,1.0,1976,BER,0,0,1,20.0,12,198.0,15.0,1.0
333,2012,0.0,Bermuda,0.0,0.0,0.0,0.0,1984,BER,0,0,1,13.0,10,221.0,11.0,1.0
334,2076,0.0,Bermuda,0.0,0.0,0.0,0.0,1988,BER,0,0,0,14.0,12,237.0,11.0,1.0
335,2207,0.0,Bermuda,0.0,0.0,0.0,0.0,1992,BER,0,0,0,29.0,20,257.0,14.0,6.0
336,2318,0.0,Bermuda,0.0,0.0,0.0,0.0,1996,BER,0,0,1,10.0,9,271.0,7.0,2.0
337,2438,0.0,Bermuda,0.0,0.0,0.0,0.0,2000,BER,0,0,0,7.0,6,300.0,4.0,2.0
338,2507,0.0,Bermuda,0.0,0.0,0.0,0.0,2004,BER,0,0,0,10.0,7,301.0,5.0,5.0
339,2633,0.0,Bermuda,0.0,0.0,0.0,0.0,2008,BER,0,0,0,6.0,6,302.0,2.0,4.0
340,2803,0.0,Bermuda,0.0,0.0,0.0,0.0,2012,BER,0,0,0,8.0,7,302.0,5.0,3.0
341,2944,0.0,Bermuda,0.0,0.0,0.0,0.0,2016,BER,0,0,0,8.0,8,306.0,4.0,4.0
342,1310,63.0,Bermuda,1.0,0.0,0.0,1.0,2020,BER,0,0,0,2.0,2,339.0,1.0,1.0
343,3106,0.0,Bermuda,0.0,0.0,0.0,0.0,2024,BER,0,0,0,8.0,7,329.0,4.0,4.0
344,3312,,Bermuda,,,,,2028,BER,0,0,1,5.0,4,334.0,2.0,2.0
345,2020,0.0,Bhutan,0.0,0.0,0.0,0.0,1984,BHU,0,0,0,6.0,2,221.0,3.0,3.0
346,2134,0.0,Bhutan,0.0,0.0,0.0,0.0,1988,BHU,0,0,1,6.0,2,237.0,3.0,0.0
347,2240,0.0,Bhutan,0.0,0.0,0.0,0.0,1992,BHU,0,0,0,12.0,4,257.0,3.0,3.0
348,2362,0.0,Bhutan,0.0,0.0,0.0,0.0,1996,BHU,0,0,0,2.0,2,271.0,1.0,1.0
349,2450,0.0,Bhutan,0.0,0.0,0.0,0.0,2000,BHU,0,0,0,2.0,2,300.0,1.0,1.0
350,2570,0.0,Bhutan,0.0,0.0,0.0,0.0,2004,BHU,0,0,0,2.0,2,301.0,1.0,1.0
351,2700,0.0,Bhutan,0.0,0.0,0.0,0.0,2008,BHU,0,0,1,2.0,2,302.0,1.0,1.0
352,2810,0.0,Bhutan,0.0,0.0,0.0,0.0,2012,BHU,0,0,0,2.0,2,302.0,0.0,2.0
353,2961,0.0,Bhutan,0.0,0.0,0.0,0.0,2016,BHU,0,0,0,2.0,2,306.0,0.0,2.0
354,3078,0.0,Bhutan,0.0,0.0,0.0,0.0,2020,BHU,0,0,1,4.0,4,339.0,2.0,2.0
355,3117,0.0,Bhutan,0.0,0.0,0.0,0.0,2024,BHU,0,0,0,3.0,3,329.0,2.0,1.0
356,3323,,Bhutan,,,,,2028,BHU,0,0,0,3.0,3,334.0,2.0,1.0
357,2209,0.0,Bosnia and Herzegovina,0.0,0.0,0.0,0.0,1992,BIH,0,0,0,13.0,13,257.0,6.0,4.0
358,2345,0.0,Bosnia and Herzegovina,0.0,0.0,0.0,0.0,1996,BIH,0,0,0,12.0,12,271.0,7.0,2.0
359,2463,0.0,Bosnia and Herzegovina,0.0,0.0,0.0,0.0,2000,BIH,0,0,0,11.0,10,300.0,7.0,2.0
360,2593,0.0,Bosnia and Herzegovina,0.0,0.0,0.0,0.0,2004,BIH,0,0,1,11.0,11,301.0,7.0,2.0
361,2647,0.0,Bosnia and Herzegovina,0.0,0.0,0.0,0.0,2008,BIH,0,0,0,7.0,7,302.0,4.0,1.0
362,2827,0.0,Bosnia and Herzegovina,0.0,0.0,0.0,0.0,2012,BIH,0,0,0,8.0,8,302.0,4.0,2.0
363,2884,0.0,Bosnia and Herzegovina,0.0,0.0,0.0,0.0,2016,BIH,0,0,0,11.0,8,306.0,7.0,4.0
364,3044,0.0,Bosnia and Herzegovina,0.0,0.0,0.0,0.0,2020,BIH,0,0,0,8.0,8,339.0,4.0,3.0
365,3186,0.0,Bosnia and Herzegovina,0.0,0.0,0.0,0.0,2024,BIH,0,0,1,6.0,6,329.0,2.0,3.0
366,3392,,Bosnia and Herzegovina,,,,,2028,BIH,0,0,0,7.0,7,334.0,3.0,3.0
367,1732,0.0,BIZ,0.0,0.0,0.0,0.0,1968,BIZ,0,0,0,7.0,6,172.0,7.0,0.0
368,1850,0.0,BIZ,0.0,0.0,0.0,0.0,1972,BIZ,0,0,0,2.0,2,195.0,1.0,0.0
369,1902,0.0,BIZ,0.0,0.0,0.0,0.0,1976,BIZ,0,0,0,4.0,4,198.0,4.0,0.0
370,2018,0.0,BIZ,0.0,0.0,0.0,0.0,1984,BIZ,0,0,0,13.0,7,221.0,11.0,0.0
371,2108,0.0,BIZ,0.0,0.0,0.0,0.0,1988,BIZ,0,0,0,13.0,7,237.0,10.0,0.0
372,2216,0.0,BIZ,0.0,0.0,0.0,0.0,1992,BIZ,0,0,0,18.0,10,257.0,9.0,1.0
373,2354,0.0,BIZ,0.0,0.0,0.0,0.0,1996,BIZ,0,0,0,5.0,5,271.0,2.0,3.0
374,2475,0.0,BIZ,0.0,0.0,0.0,0.0,2000,BIZ,0,0,0,2.0,2,300.0,1.0,1.0
375,2505,0.0,BIZ,0.0,0.0,0.0,0.0,2004,BIZ,0,0,0,2.0,2,301.0,1.0,1.0
376,2707,0.0,BIZ,0.0,0.0,0.0,0.0,2008,BIZ,0,0,0,4.0,4,302.0,3.0,1.0
377,2847,0.0,BIZ,0.0,0.0,0.0,0.0,2012,BIZ,0,0,0,3.0,3,302.0,2.0,1.0
378,2958,0.0,BIZ,0.0,0.0,0.0,0.0,2016,BIZ,0,0,0,3.0,3,306.0,2.0,1.0
379,3051,0.0,BIZ,0.0,0.0,0.0,0.0,2020,BIZ,0,0,0,4.0,4,339.0,2.0,1.0
380,3144,0.0,BIZ,0.0,0.0,0.0,0.0,2024,BIZ,0,0,0,1.0,1,329.0,1.0,0.0
381,3350,,BIZ,,,,,2028,BIZ,0,0,0,2.0,2,334.0,1.0,0.0
382,792,37.0,Belarus,1.0,6.0,8.0,15.0,1996,BLR,0,0,0,259.0,115,271.0,91.0,66.0
383,857,23.0,Belarus,3.0,3.0,11.0,17.0,2000,BLR,0,0,0,231.0,109,300.0,72.0,67.0
384,940,26.0,Belarus,2.0,5.0,6.0,13.0,2004,BLR,0,0,1,192.0,121,301.0,82.0,69.0
385,1012,24.0,Belarus,3.0,4.0,7.0,14.0,2008,BLR,0,0,0,237.0,122,302.0,93.0,84.0
386,1103,28.0,Belarus,2.0,5.0,3.0,10.0,2012,BLR,0,0,0,185.0,110,302.0,89.0,71.0
387,1201,40.0,Belarus,1.0,4.0,4.0,9.0,2016,BLR,0,0,0,142.0,86,306.0,53.0,67.0
388,1292,45.0,Belarus,1.0,3.0,3.0,7.0,2020,BLR,0,0,0,163.0,98,304.0,71.0,69.0
389,28,20.0,Bohemia,0.0,1.0,1.0,2.0,1900,BOH,0,0,0,9.0,9,97.0,6.0,1.0
390,58,17.0,Bohemia,0.0,0.0,2.0,2.0,1908,BOH,0,0,1,41.0,15,110.0,20.0,0.0
391,1453,0.0,Bohemia,0.0,0.0,0.0,0.0,1912,BOH,0,0,0,25.0,12,103.0,13.0,0.0
392,1531,0.0,BOL,0.0,0.0,0.0,0.0,1936,BOL,0,0,0,2.0,2,129.0,2.0,0.0
393,1705,0.0,BOL,0.0,0.0,0.0,0.0,1964,BOL,0,0,0,1.0,1,163.0,1.0,0.0
394,1737,0.0,BOL,0.0,0.0,0.0,0.0,1968,BOL,0,0,0,4.0,3,172.0,4.0,0.0
395,1809,0.0,BOL,0.0,0.0,0.0,0.0,1972,BOL,0,0,0,14.0,9,195.0,11.0,0.0
396,1896,0.0,BOL,0.0,0.0,0.0,0.0,1976,BOL,0,0,0,5.0,5,198.0,4.0,0.0
397,1983,0.0,BOL,0.0,0.0,0.0,0.0,1984,BOL,0,0,0,13.0,11,221.0,10.0,1.0
398,2107,0.0,BOL,0.0,0.0,0.0,0.0,1988,BOL,0,0,0,12.0,12,237.0,6.0,1.0
399,2186,0.0,BOL,0.0,0.0,0.0,0.0,1992,BOL,0,0,0,21.0,18,257.0,8.0,5.0
400,2338,0.0,BOL,0.0,0.0,0.0,0.0,1996,BOL,0,0,0,9.0,9,271.0,6.0,2.0
401,2442,0.0,BOL,0.0,0.0,0.0,0.0,2000,BOL,0,0,0,5.0,5,300.0,3.0,2.0
402,2581,0.0,BOL,0.0,0.0,0.0,0.0,2004,BOL,0,0,0,11.0,11,301.0,4.0,3.0
403,2688,0.0,BOL,0.0,0.0,0.0,0.0,2008,BOL,0,0,0,7.0,7,302.0,4.0,3.0
404,2785,0.0,BOL,0.0,0.0,0.0,0.0,2012,BOL,0,0,0,5.0,5,302.0,3.0,2.0
405,2935,0.0,BOL,0.0,0.0,0.0,0.0,2016,BOL,0,0,1,12.0,10,306.0,6.0,6.0
406,3043,0.0,BOL,0.0,0.0,0.0,0.0,2020,BOL,0,0,0,5.0,5,339.0,3.0,2.0
407,3143,0.0,BOL,0.0,0.0,0.0,0.0,2024,BOL,0,0,0,4.0,4,329.0,2.0,2.0
408,3349,,BOL,,,,,2028,BOL,0,0,0,4.0,4,334.0,2.0,2.0
409,1936,0.0,Botswana,0.0,0.0,0.0,0.0,1980,BOT,0,0,0,8.0,8,203.0,7.0,0.0
410,1992,0.0,Botswana,0.0,0.0,0.0,0.0,1984,BOT,0,0,0,8.0,6,221.0,7.0,0.0
411,2140,0.0,Botswana,0.0,0.0,0.0,0.0,1988,BOT,0,0,0,11.0,8,237.0,8.0,0.0
412,2228,0.0,Botswana,0.0,0.0,0.0,0.0,1992,BOT,0,0,0,6.0,6,257.0,6.0,0.0
413,2309,0.0,Botswana,0.0,0.0,0.0,0.0,1996,BOT,0,0,0,7.0,4,271.0,7.0,0.0
414,2420,0.0,Botswana,0.0,0.0,0.0,0.0,2000,BOT,0,0,0,9.0,5,300.0,7.0,0.0
415,2548,0.0,Botswana,0.0,0.0,0.0,0.0,2004,BOT,0,0,0,12.0,8,301.0,10.0,1.0
416,2666,0.0,Botswana,0.0,0.0,0.0,0.0,2008,BOT,0,0,0,11.0,11,302.0,9.0,2.0
417,1145,70.0,Botswana,0.0,1.0,0.0,1.0,2012,BOT,0,0,0,4.0,4,302.0,3.0,1.0
418,2891,0.0,Botswana,0.0,0.0,0.0,0.0,2016,BOT,0,0,0,14.0,7,306.0,9.0,3.0
419,1333,86.0,Botswana,0.0,0.0,1.0,1.0,2020,BOT,0,0,0,16.0,9,339.0,9.0,5.0
420,1395,55.0,Botswana,1.0,1.0,0.0,2.0,2024,BOT,0,0,0,19.0,9,329.0,12.0,2.0
421,3256,,Botswana,,,,,2028,BOT,0,0,0,17.0,9,334.0,10.0,3.0
422,1440,0.0,Brazil,0.0,0.0,0.0,0.0,1900,BRA,0,0,0,3.0,3,97.0,1.0,0.0
423,93,15.0,Brazil,1.0,1.0,1.0,3.0,1920,BRA,0,0,0,38.0,10,156.0,21.0,0.0
424,1482,0.0,Brazil,0.0,0.0,0.0,0.0,1924,BRA,0,0,0,18.0,15,126.0,12.0,0.0
425,1500,0.0,Brazil,0.0,0.0,0.0,0.0,1932,BRA,0,0,0,67.0,28,117.0,58.0,1.0
426,1523,0.0,Brazil,0.0,0.0,0.0,0.0,1936,BRA,0,0,0,94.0,37,129.0,67.0,6.0
427,254,34.0,Brazil,0.0,0.0,1.0,1.0,1948,BRA,0,0,0,105.0,41,136.0,60.0,11.0
428,281,24.0,Brazil,1.0,0.0,2.0,3.0,1952,BRA,0,0,0,119.0,51,149.0,92.0,5.0
429,324,24.0,Brazil,1.0,0.0,0.0,1.0,1956,BRA,0,0,0,63.0,30,151.0,46.0,1.0
430,377,39.0,Brazil,0.0,0.0,2.0,2.0,1960,BRA,0,0,0,86.0,35,150.0,71.0,1.0
431,417,35.0,Brazil,0.0,0.0,1.0,1.0,1964,BRA,0,0,0,65.0,17,163.0,60.0,1.0
432,458,35.0,Brazil,0.0,1.0,2.0,3.0,1968,BRA,0,0,0,89.0,27,172.0,73.0,3.0
433,508,41.0,Brazil,0.0,0.0,2.0,2.0,1972,BRA,0,0,0,104.0,44,195.0,78.0,3.0
434,551,36.0,Brazil,0.0,0.0,2.0,2.0,1976,BRA,0,0,0,89.0,47,198.0,72.0,7.0
435,573,17.0,Brazil,2.0,0.0,2.0,4.0,1980,BRA,0,0,0,149.0,72,203.0,91.0,15.0
436,611,19.0,Brazil,1.0,5.0,2.0,8.0,1984,BRA,0,0,0,197.0,82,221.0,126.0,21.0
437,663,24.0,Brazil,1.0,2.0,3.0,6.0,1988,BRA,0,0,0,233.0,106,237.0,126.0,33.0
438,716,25.0,Brazil,2.0,1.0,0.0,3.0,1992,BRA,0,0,0,233.0,107,257.0,131.0,50.0
439,780,25.0,Brazil,3.0,3.0,9.0,15.0,1996,BRA,0,0,0,251.0,93,271.0,156.0,64.0
440,887,53.0,Brazil,0.0,6.0,6.0,12.0,2000,BRA,0,0,0,236.0,96,300.0,106.0,92.0
441,930,16.0,Brazil,5.0,2.0,3.0,10.0,2004,BRA,0,0,0,318.0,133,301.0,124.0,119.0
442,1011,23.0,Brazil,3.0,4.0,10.0,17.0,2008,BRA,0,0,0,338.0,145,302.0,139.0,129.0
443,1097,22.0,Brazil,3.0,5.0,9.0,17.0,2012,BRA,0,0,0,306.0,138,302.0,131.0,117.0
444,1174,13.0,Brazil,7.0,6.0,6.0,19.0,2016,BRA,1,1,1,583.0,222,306.0,254.0,207.0
445,1259,12.0,Brazil,7.0,6.0,8.0,21.0,2020,BRA,0,1,0,416.0,142,339.0,169.0,150.0
446,1360,20.0,Brazil,3.0,7.0,10.0,20.0,2024,BRA,0,1,0,401.0,146,329.0,125.0,164.0
447,3221,,Brazil,,,,,2028,BRA,0,1,0,408.0,144,334.0,147.0,157.0
448,1951,0.0,Bahrain,0.0,0.0,0.0,0.0,1984,BRN,0,0,0,14.0,8,221.0,10.0,0.0
449,2071,0.0,Bahrain,0.0,0.0,0.0,0.0,1988,BRN,0,0,1,16.0,7,237.0,10.0,0.0
450,2165,0.0,Bahrain,0.0,0.0,0.0,0.0,1992,BRN,0,0,0,15.0,10,257.0,10.0,0.0
451,2280,0.0,Bahrain,0.0,0.0,0.0,0.0,1996,BRN,0,0,0,5.0,3,271.0,5.0,0.0
452,2375,0.0,Bahrain,0.0,0.0,0.0,0.0,2000,BRN,0,0,0,4.0,4,300.0,2.0,2.0
453,2516,0.0,Bahrain,0.0,0.0,0.0,0.0,2004,BRN,0,0,0,10.0,10,301.0,7.0,3.0
454,2637,0.0,Bahrain,0.0,0.0,0.0,0.0,2008,BRN,0,0,1,15.0,11,302.0,11.0,3.0
455,1127,50.0,Bahrain,1.0,0.0,0.0,1.0,2012,BRN,0,0,0,14.0,11,302.0,4.0,8.0
456,1209,48.0,Bahrain,1.0,1.0,0.0,2.0,2016,BRN,0,0,0,33.0,20,306.0,20.0,13.0
457,1324,77.0,Bahrain,0.0,1.0,0.0,1.0,2020,BRN,0,0,1,33.0,14,339.0,25.0,7.0
458,1373,33.0,Bahrain,2.0,1.0,1.0,4.0,2024,BRN,0,0,0,15.0,13,329.0,6.0,8.0
